"      test"

"Time      "	"part5_q00.Q"	"part5_q01.Q"	"part5_q02.Q"	"part5_q04.Q"	".PART_5.CM_Position.X"	".PART_5.CM_Position.Y"	".PART_5.CM_Position.Z"
5.290020e+00	9.051654e-01	-4.478881e-12	4.250596e-01	3.534358e-12	6.735270e-01	4.500000e-01	-2.693245e-01
5.302153e+00	9.077206e-01	-4.457379e-12	4.195752e-01	3.561366e-12	6.767697e-01	4.500000e-01	-2.665999e-01
5.314286e+00	9.102423e-01	-4.435735e-12	4.140760e-01	3.588238e-12	6.799787e-01	4.500000e-01	-2.638367e-01
5.326419e+00	9.127305e-01	-4.414001e-12	4.085623e-01	3.614969e-12	6.831538e-01	4.500000e-01	-2.610350e-01
5.338552e+00	9.151849e-01	-4.391997e-12	4.030341e-01	3.641658e-12	6.862944e-01	4.500000e-01	-2.581955e-01
5.350685e+00	9.176057e-01	-4.369951e-12	3.974919e-01	3.668100e-12	6.894001e-01	4.500000e-01	-2.553186e-01
5.362818e+00	9.199926e-01	-4.347637e-12	3.919357e-01	3.694495e-12	6.924705e-01	4.500000e-01	-2.524045e-01
5.374951e+00	9.223457e-01	-4.325229e-12	3.863657e-01	3.720738e-12	6.955051e-01	4.500000e-01	-2.494539e-01
5.387084e+00	9.246647e-01	-4.302674e-12	3.807822e-01	3.746827e-12	6.985034e-01	4.500000e-01	-2.464671e-01
5.399217e+00	9.269498e-01	-4.279920e-12	3.751854e-01	3.772758e-12	7.014651e-01	4.500000e-01	-2.434446e-01
5.411350e+00	9.292007e-01	-4.257080e-12	3.695755e-01	3.798528e-12	7.043898e-01	4.500000e-01	-2.403869e-01
5.423483e+00	9.314174e-01	-4.234011e-12	3.639527e-01	3.824135e-12	7.072769e-01	4.500000e-01	-2.372943e-01
5.435616e+00	9.335999e-01	-4.210818e-12	3.583172e-01	3.849784e-12	7.101262e-01	4.500000e-01	-2.341674e-01
5.447750e+00	9.357481e-01	-4.187514e-12	3.526692e-01	3.875056e-12	7.129371e-01	4.500000e-01	-2.310067e-01
5.459883e+00	9.378618e-01	-4.163993e-12	3.470089e-01	3.900261e-12	7.157094e-01	4.500000e-01	-2.278125e-01
5.472016e+00	9.399411e-01	-4.140341e-12	3.413366e-01	3.925396e-12	7.184425e-01	4.500000e-01	-2.245854e-01
5.484149e+00	9.419859e-01	-4.116558e-12	3.356524e-01	3.950250e-12	7.211362e-01	4.500000e-01	-2.213259e-01
5.496282e+00	9.439961e-01	-4.092603e-12	3.299565e-01	3.975135e-12	7.237901e-01	4.500000e-01	-2.180344e-01
5.508415e+00	9.459717e-01	-4.068540e-12	3.242493e-01	3.999837e-12	7.264037e-01	4.500000e-01	-2.147114e-01
5.520548e+00	9.479125e-01	-4.044316e-12	3.185308e-01	4.024251e-12	7.289767e-01	4.500000e-01	-2.113575e-01
5.532681e+00	9.498186e-01	-4.019946e-12	3.128013e-01	4.048687e-12	7.315087e-01	4.500000e-01	-2.079732e-01
5.544814e+00	9.516898e-01	-3.995436e-12	3.070610e-01	4.072830e-12	7.339995e-01	4.500000e-01	-2.045588e-01
5.556947e+00	9.535262e-01	-3.970752e-12	3.013102e-01	4.096885e-12	7.364485e-01	4.500000e-01	-2.011150e-01
5.569080e+00	9.553276e-01	-3.945950e-12	2.955489e-01	4.120747e-12	7.388556e-01	4.500000e-01	-1.976422e-01
5.581213e+00	9.570940e-01	-3.921013e-12	2.897776e-01	4.144518e-12	7.412203e-01	4.500000e-01	-1.941411e-01
5.593346e+00	9.588254e-01	-3.895914e-12	2.839962e-01	4.168089e-12	7.435423e-01	4.500000e-01	-1.906120e-01
5.605479e+00	9.605217e-01	-3.870708e-12	2.782052e-01	4.191459e-12	7.458213e-01	4.500000e-01	-1.870555e-01
5.617613e+00	9.621828e-01	-3.845349e-12	2.724046e-01	4.214731e-12	7.480570e-01	4.500000e-01	-1.834721e-01
5.629746e+00	9.638087e-01	-3.819867e-12	2.665947e-01	4.237904e-12	7.502491e-01	4.500000e-01	-1.798624e-01
5.641879e+00	9.653994e-01	-3.794192e-12	2.607758e-01	4.260868e-12	7.523972e-01	4.500000e-01	-1.762269e-01
5.654012e+00	9.669548e-01	-3.768443e-12	2.549480e-01	4.283621e-12	7.545011e-01	4.500000e-01	-1.725662e-01
5.666145e+00	9.684748e-01	-3.742520e-12	2.491115e-01	4.306268e-12	7.565604e-01	4.500000e-01	-1.688807e-01
5.678278e+00	9.699595e-01	-3.716504e-12	2.432666e-01	4.328807e-12	7.585750e-01	4.500000e-01	-1.651711e-01
5.690411e+00	9.714087e-01	-3.690316e-12	2.374134e-01	4.351129e-12	7.605444e-01	4.500000e-01	-1.614378e-01
5.702544e+00	9.728225e-01	-3.664019e-12	2.315522e-01	4.373338e-12	7.624685e-01	4.500000e-01	-1.576815e-01
5.714677e+00	9.742007e-01	-3.637599e-12	2.256833e-01	4.395325e-12	7.643469e-01	4.500000e-01	-1.539026e-01
5.726810e+00	9.755434e-01	-3.611014e-12	2.198068e-01	4.417196e-12	7.661795e-01	4.500000e-01	-1.501017e-01
5.738943e+00	9.768506e-01	-3.584345e-12	2.139229e-01	4.438840e-12	7.679659e-01	4.500000e-01	-1.462795e-01
5.751076e+00	9.781221e-01	-3.557514e-12	2.080318e-01	4.460472e-12	7.697059e-01	4.500000e-01	-1.424364e-01
5.763209e+00	9.793579e-01	-3.530575e-12	2.021338e-01	4.481765e-12	7.713993e-01	4.500000e-01	-1.385730e-01
5.775342e+00	9.805581e-01	-3.503517e-12	1.962291e-01	4.502934e-12	7.730459e-01	4.500000e-01	-1.346899e-01
5.787476e+00	9.817225e-01	-3.476304e-12	1.903180e-01	4.523867e-12	7.746454e-01	4.500000e-01	-1.307876e-01
5.799609e+00	9.828512e-01	-3.449002e-12	1.844005e-01	4.544781e-12	7.761975e-01	4.500000e-01	-1.268668e-01
5.811742e+00	9.839441e-01	-3.421551e-12	1.784770e-01	4.565566e-12	7.777022e-01	4.500000e-01	-1.229279e-01
5.823875e+00	9.850012e-01	-3.393988e-12	1.725476e-01	4.586109e-12	7.791591e-01	4.500000e-01	-1.189717e-01
5.836008e+00	9.860224e-01	-3.366295e-12	1.666126e-01	4.606408e-12	7.805682e-01	4.500000e-01	-1.149986e-01
5.848141e+00	9.870078e-01	-3.338497e-12	1.606721e-01	4.626572e-12	7.819291e-01	4.500000e-01	-1.110093e-01
5.860274e+00	9.879573e-01	-3.310604e-12	1.547265e-01	4.646598e-12	7.832418e-01	4.500000e-01	-1.070042e-01
5.872407e+00	9.888709e-01	-3.282552e-12	1.487759e-01	4.666485e-12	7.845060e-01	4.500000e-01	-1.029841e-01
5.884540e+00	9.897486e-01	-3.254394e-12	1.428205e-01	4.686120e-12	7.857216e-01	4.500000e-01	-9.894949e-02
5.896673e+00	9.905903e-01	-3.226151e-12	1.368606e-01	4.705612e-12	7.868884e-01	4.500000e-01	-9.490096e-02
5.908806e+00	9.913961e-01	-3.197763e-12	1.308964e-01	4.724959e-12	7.880063e-01	4.500000e-01	-9.083910e-02
5.920939e+00	9.921658e-01	-3.169269e-12	1.249280e-01	4.744049e-12	7.890751e-01	4.500000e-01	-8.676452e-02
5.933072e+00	9.928996e-01	-3.140662e-12	1.189558e-01	4.762990e-12	7.900947e-01	4.500000e-01	-8.267779e-02
5.945205e+00	9.935973e-01	-3.111944e-12	1.129799e-01	4.781891e-12	7.910649e-01	4.500000e-01	-7.857953e-02
5.957339e+00	9.942590e-01	-3.083124e-12	1.070005e-01	4.800530e-12	7.919856e-01	4.500000e-01	-7.447032e-02
5.969472e+00	9.948846e-01	-3.054182e-12	1.010178e-01	4.819014e-12	7.928568e-01	4.500000e-01	-7.035077e-02
5.981605e+00	9.954742e-01	-3.025152e-12	9.503220e-02	4.837232e-12	7.936782e-01	4.500000e-01	-6.622147e-02
5.993738e+00	9.960277e-01	-2.995998e-12	8.904375e-02	4.855403e-12	7.944498e-01	4.500000e-01	-6.208303e-02
6.005871e+00	9.965452e-01	-2.966747e-12	8.305271e-02	4.873304e-12	7.951716e-01	4.500000e-01	-5.793604e-02
6.018004e+00	9.970265e-01	-2.937389e-12	7.705930e-02	4.891045e-12	7.958433e-01	4.500000e-01	-5.378112e-02
6.030137e+00	9.974718e-01	-2.907927e-12	7.106374e-02	4.908622e-12	7.964650e-01	4.500000e-01	-4.961885e-02
6.042270e+00	9.978809e-01	-2.878364e-12	6.506623e-02	4.926035e-12	7.970365e-01	4.500000e-01	-4.544985e-02
6.054403e+00	9.982540e-01	-2.848705e-12	5.906701e-02	4.943282e-12	7.975578e-01	4.500000e-01	-4.127472e-02
6.066536e+00	9.985910e-01	-2.818940e-12	5.306629e-02	4.960250e-12	7.980288e-01	4.500000e-01	-3.709406e-02
6.078669e+00	9.988919e-01	-2.789081e-12	4.706428e-02	4.977049e-12	7.984495e-01	4.500000e-01	-3.290849e-02
6.090802e+00	9.991566e-01	-2.759120e-12	4.106121e-02	4.993787e-12	7.988198e-01	4.500000e-01	-2.871861e-02
6.102935e+00	9.993853e-01	-2.729065e-12	3.505728e-02	5.010241e-12	7.991397e-01	4.500000e-01	-2.452501e-02
6.115068e+00	9.995779e-01	-2.698916e-12	2.905272e-02	5.026521e-12	7.994092e-01	4.500000e-01	-2.032832e-02
6.127202e+00	9.997344e-01	-2.668673e-12	2.304775e-02	5.042625e-12	7.996282e-01	4.500000e-01	-1.612914e-02
6.139335e+00	9.998548e-01	-2.638336e-12	1.704257e-02	5.058552e-12	7.997967e-01	4.500000e-01	-1.192807e-02
6.151468e+00	9.999391e-01	-2.607906e-12	1.103741e-02	5.074298e-12	7.999147e-01	4.500000e-01	-7.725720e-03
6.163601e+00	9.999873e-01	-2.577386e-12	5.032489e-03	5.089975e-12	7.999823e-01	4.500000e-01	-3.522698e-03
6.175734e+00	9.999995e-01	-2.546775e-12	-9.719865e-04	5.105358e-12	7.999993e-01	4.500000e-01	6.803902e-04
6.187867e+00	9.999757e-01	-2.516076e-12	-6.975796e-03	5.120557e-12	7.999659e-01	4.500000e-01	4.882938e-03
6.200000e+00	9.999158e-01	-2.485290e-12	-1.297872e-02	5.135570e-12	7.998821e-01	4.500000e-01	9.084341e-03


