"      cube"

"Time      "	"ORIENT_REF_MARKER_euler_par_1.Q"	"ORIENT_REF_MARKER_euler_par_2.Q"	"ORIENT_REF_MARKER_euler_par_3.Q"	"ORIENT_REF_MARKER_euler_par_4.Q"	"REF_MARKER_acl_x.Q"	"REF_MARKER_acl_y.Q"	"REF_MARKER_acl_z.Q"	"REF_MARKER_angacl_x.Q"	"REF_MARKER_angacl_y.Q"	"REF_MARKER_angacl_z.Q"	"REF_MARKER_angvel_x.Q"	"REF_MARKER_angvel_y.Q"	"REF_MARKER_angvel_z.Q"	"REF_MARKER_force_x.Q"	"REF_MARKER_force_y.Q"	"REF_MARKER_force_z.Q"	"J4_f_x.Q  "	"J4_f_y.Q  "	"J4_f_z.Q  "	"J5_fx.Q   "	"J5_fy.Q   "	"J5_fz.Q   "	"J6_fx.Q   "	"J6_fy.Q   "	"J6_fz.Q   "	"SFORCE_1.FX"	"SFORCE_1.FY"	"SFORCE_1.FZ"
3.992172e+00	9.999960e-01	9.289759e-04	2.278429e-03	1.417478e-03	1.880630e-01	-1.227780e-03	-4.369121e-04	3.960893e-06	-2.344731e-01	-2.631517e-03	-4.805187e-04	2.566154e-03	-2.631517e-03	1.400551e+02	3.241293e+04	-3.213846e+04	1.400551e+02	3.241293e+04	-3.213846e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849833e-15	-9.441835e-15	-9.949543e-15
4.007828e+00	9.999960e-01	9.252476e-04	2.269987e-03	1.380604e-03	1.835920e-01	-8.044786e-04	-1.317253e-05	8.529965e-04	-2.330401e-01	-4.710796e-03	-4.671295e-04	-1.082239e-03	-4.710796e-03	1.336576e+02	3.241395e+04	-3.213841e+04	1.336576e+02	3.241395e+04	-3.213841e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681240e-15	-6.433552e-19	1.124017e-18
4.023483e+00	9.999962e-01	9.217309e-04	2.233745e-03	1.328713e-03	1.752644e-01	-3.072260e-04	3.942862e-04	1.669113e-03	-2.269577e-01	-6.625800e-03	-4.408595e-04	-4.635407e-03	-6.625800e-03	1.212338e+02	3.241537e+04	-3.213879e+04	1.212338e+02	3.241537e+04	-3.213879e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849842e-15	9.440548e-15	9.951791e-15
4.039139e+00	9.999964e-01	9.185211e-04	2.170991e-03	1.263425e-03	1.633532e-01	2.407175e-04	7.764037e-04	2.428579e-03	-2.164413e-01	-8.334064e-03	-4.026237e-04	-8.023932e-03	-8.334064e-03	1.031926e+02	3.241708e+04	-3.213953e+04	1.031926e+02	3.241708e+04	-3.213953e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681235e-15	5.287523e-19	-1.044100e-18
4.054795e+00	9.999967e-01	9.157033e-04	2.083519e-03	1.186646e-03	1.482022e-01	8.110009e-04	1.125860e-03	3.109399e-03	-2.017908e-01	-9.799144e-03	-3.536872e-04	-1.118309e-02	-9.799144e-03	8.005389e+01	3.241895e+04	-3.214051e+04	8.005389e+01	3.241895e+04	-3.214051e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849862e-15	-9.439490e-15	-9.953879e-15
4.070450e+00	9.999970e-01	9.133500e-04	1.973583e-03	1.100512e-03	1.302173e-01	1.372319e-03	1.436986e-03	3.692139e-03	-1.833831e-01	-1.099136e-02	-2.956215e-04	-1.405407e-02	-1.099136e-02	5.243521e+01	3.242084e+04	-3.214162e+04	5.243521e+01	3.242084e+04	-3.214162e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681218e-15	-3.692859e-19	8.847829e-19
4.086106e+00	9.999974e-01	9.115189e-04	1.843842e-03	1.007338e-03	1.098560e-01	1.892765e-03	1.705597e-03	4.160639e-03	-1.616629e-01	-1.188834e-02	-2.302506e-04	-1.658500e-02	-1.188834e-02	2.103640e+01	3.242259e+04	-3.214273e+04	2.103640e+01	3.242259e+04	-3.214273e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849888e-15	9.438752e-15	9.955649e-15
4.101761e+00	9.999977e-01	9.102517e-04	1.697301e-03	9.095526e-04	8.761659e-02	2.342205e-03	1.928760e-03	4.502606e-03	-1.371329e-01	-1.247542e-02	-1.595866e-04	-1.873189e-02	-1.247542e-02	-1.337744e+01	3.242405e+04	-3.214369e+04	-1.337744e+01	3.242405e+04	-3.214369e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681195e-15	1.822456e-19	-6.618095e-19
4.117417e+00	9.999981e-01	9.095727e-04	1.537240e-03	8.096371e-04	6.402624e-02	2.694474e-03	2.104553e-03	4.710031e-03	-1.103423e-01	-1.274578e-02	-8.576085e-05	-2.045937e-02	-1.274578e-02	-4.999405e+01	3.242510e+04	-3.214441e+04	-4.999405e+01	3.242510e+04	-3.214441e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849916e-15	-9.438387e-15	-9.956972e-15
4.133072e+00	9.999984e-01	9.094889e-04	1.367145e-03	7.100661e-04	3.962878e-02	2.929224e-03	2.231834e-03	4.779417e-03	-8.187511e-02	-1.270046e-02	-1.095094e-05	-2.174117e-02	-1.270046e-02	-8.797276e+01	3.242565e+04	-3.214480e+04	-8.797276e+01	3.242565e+04	-3.214480e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681172e-15	1.326614e-20	3.953518e-19
4.148728e+00	9.999987e-01	9.099900e-04	1.190635e-03	6.132463e-04	1.497246e-02	3.033293e-03	2.310052e-03	4.711808e-03	-5.233733e-02	-1.234814e-02	6.269136e-05	-2.256054e-02	-1.234814e-02	-1.264636e+02	3.242565e+04	-3.214480e+04	-1.264636e+02	3.242565e+04	-3.214480e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849940e-15	9.438414e-15	9.957763e-15
4.164384e+00	9.999989e-01	9.110493e-04	1.011382e-03	5.214597e-04	-9.402300e-03	3.001494e-03	2.339114e-03	4.512622e-03	-2.234452e-02	-1.170472e-02	1.331087e-04	-2.291036e-02	-1.170472e-02	-1.646263e+02	3.242509e+04	-3.214439e+04	-1.646263e+02	3.242509e+04	-3.214439e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681152e-15	-1.982333e-19	-1.082434e-19
4.180039e+00	9.999991e-01	9.126250e-04	8.330402e-04	4.368116e-04	-3.297461e-02	2.836792e-03	2.319337e-03	4.191300e-03	7.491056e-03	-1.079281e-02	1.984008e-04	-2.279308e-02	-1.079281e-02	-2.016483e+02	3.242398e+04	-3.214360e+04	-2.016483e+02	3.242398e+04	-3.214360e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849958e-15	-9.438810e-15	-9.957979e-15
4.195695e+00	9.999993e-01	9.146620e-04	6.591726e-04	3.611835e-04	-5.525411e-02	2.549882e-03	2.251465e-03	3.760811e-03	3.657279e-02	-9.640967e-03	2.568777e-04	-2.222052e-02	-9.640967e-03	-2.367623e+02	3.242241e+04	-3.214249e+04	-2.367623e+02	3.242241e+04	-3.214249e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681139e-15	3.555414e-19	-1.759489e-19
4.211350e+00	9.999994e-01	9.170940e-04	4.931792e-04	2.961929e-04	-7.579104e-02	2.158216e-03	2.136760e-03	3.237031e-03	6.433151e-02	-8.282900e-03	3.071040e-04	-2.121338e-02	-8.282900e-03	-2.692617e+02	3.242047e+04	-3.214112e+04	-2.692617e+02	3.242047e+04	-3.214112e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849969e-15	9.439521e-15	9.957628e-15
4.227006e+00	9.999995e-01	9.198456e-04	3.382332e-04	2.431606e-04	-9.418505e-02	1.684596e-03	1.977140e-03	2.638045e-03	9.023642e-02	-6.756498e-03	3.479305e-04	-1.980069e-02	-6.756498e-03	-2.985145e+02	3.241829e+04	-3.213961e+04	-2.985145e+02	3.241829e+04	-3.213961e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681132e-15	-4.715296e-19	4.348416e-19
4.242661e+00	9.999995e-01	9.228350e-04	1.972218e-04	2.030856e-04	-1.100927e-01	1.155453e-03	1.775348e-03	1.983414e-03	1.138050e-01	-5.102820e-03	3.785149e-04	-1.801901e-02	-5.102820e-03	-3.239749e+02	3.241599e+04	-3.213807e+04	-3.239749e+02	3.241599e+04	-3.213807e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849974e-15	-9.440464e-15	-9.956758e-15
4.258317e+00	9.999996e-01	9.259764e-04	7.269426e-05	1.766291e-04	-1.232333e-01	5.989654e-04	1.535120e-03	1.293442e-03	1.346116e-01	-3.365012e-03	3.983308e-04	-1.591160e-02	-3.365012e-03	-3.451933e+02	3.241373e+04	-3.213661e+04	-3.451933e+02	3.241373e+04	-3.213661e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681130e-15	5.371321e-19	-6.489711e-19
4.273973e+00	9.999996e-01	9.291828e-04	-3.318279e-05	1.641061e-04	-1.333935e-01	4.316407e-05	1.261322e-03	5.884860e-04	1.522950e-01	-1.587221e-03	4.071665e-04	-1.352735e-02	-1.587221e-03	-3.618226e+02	3.241164e+04	-3.213535e+04	-3.618226e+02	3.241164e+04	-3.213535e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849975e-15	9.441539e-15	9.955460e-15
4.289628e+00	9.999995e-01	9.323678e-04	-1.186607e-04	1.654864e-04	-1.404300e-01	-4.858293e-04	9.600303e-04	-1.116785e-04	1.665638e-01	1.865100e-04	4.051141e-04	-1.091970e-02	1.865100e-04	-3.736235e+02	3.240982e+04	-3.213437e+04	-3.736235e+02	3.240982e+04	-3.213437e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681130e-15	-5.485153e-19	8.032144e-19
4.305284e+00	9.999995e-01	9.354484e-04	-1.824356e-04	1.804040e-04	-1.442707e-01	-9.653080e-04	6.385339e-04	-7.883965e-04	1.772013e-01	1.913294e-03	3.925503e-04	-8.145526e-03	1.913294e-03	-3.804661e+02	3.240837e+04	-3.213374e+04	-3.804661e+02	3.240837e+04	-3.213374e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849974e-15	-9.442636e-15	-9.953854e-15
4.320939e+00	9.999995e-01	9.383468e-04	-2.236655e-04	2.081734e-04	-1.449145e-01	-1.377136e-03	3.052420e-04	-1.424580e-03	1.840675e-01	3.552416e-03	3.701120e-04	-5.263852e-03	3.552416e-03	-3.823301e+02	3.240734e+04	-3.213349e+04	-3.823301e+02	3.240734e+04	-3.213349e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681132e-15	5.071804e-19	-8.877943e-19
4.336595e+00	9.999995e-01	9.409920e-04	-2.419777e-04	2.478144e-04	-1.424292e-01	-1.708492e-03	-3.051238e-05	-2.005055e-03	1.871012e-01	5.066259e-03	3.386660e-04	-2.334683e-03	5.066259e-03	-3.793020e+02	3.240677e+04	-3.213364e+04	-3.793020e+02	3.240677e+04	-3.213364e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849973e-15	9.443650e-15	9.952078e-15
4.352250e+00	9.999995e-01	9.433216e-04	-2.374669e-04	2.980825e-04	-1.369485e-01	-1.952179e-03	-3.587660e-04	-2.516804e-03	1.863188e-01	6.421137e-03	2.992761e-04	5.822388e-04	6.421137e-03	-3.715705e+02	3.240665e+04	-3.213417e+04	-3.715705e+02	3.240665e+04	-3.213417e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681133e-15	-4.195563e-19	8.988217e-19
4.367906e+00	9.999995e-01	9.452828e-04	-2.106839e-04	3.575057e-04	-1.286674e-01	-2.106508e-03	-6.693054e-04	-2.949129e-03	1.818128e-01	7.588017e-03	2.531684e-04	3.428618e-03	7.588017e-03	-3.594202e+02	3.240694e+04	-3.213501e+04	-3.594202e+02	3.240694e+04	-3.213501e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849972e-15	-9.444489e-15	-9.950280e-15
4.383562e+00	9.999994e-01	9.468335e-04	-1.626156e-04	4.244253e-04	-1.178363e-01	-2.174802e-03	-9.521107e-04	-3.293734e-03	1.737485e-01	8.543108e-03	2.016953e-04	6.148748e-03	8.543108e-03	-3.432227e+02	3.240759e+04	-3.213611e+04	-3.432227e+02	3.240759e+04	-3.213611e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681135e-15	2.961547e-19	-8.383594e-19
4.399217e+00	9.999994e-01	9.479430e-04	-9.465596e-05	4.970403e-04	-1.047544e-01	-2.164593e-03	-1.197835e-03	-3.544747e-03	1.623593e-01	9.268311e-03	1.462994e-04	8.690575e-03	9.268311e-03	-3.234266e+02	3.240850e+04	-3.213737e+04	-3.234266e+02	3.240850e+04	-3.213737e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849970e-15	9.445082e-15	9.948604e-15
4.414873e+00	9.999994e-01	9.485921e-04	-8.570212e-06	5.734549e-04	-8.976193e-02	-2.086595e-03	-1.398284e-03	-3.698692e-03	1.479404e-01	9.751521e-03	8.847810e-05	1.100667e-02	9.751521e-03	-3.005464e+02	3.240961e+04	-3.213871e+04	-3.005464e+02	3.240961e+04	-3.213871e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681137e-15	-1.503873e-19	7.140271e-19
4.430528e+00	9.999993e-01	9.487737e-04	9.354807e-05	6.517262e-04	-7.323189e-02	-1.953556e-03	-1.546861e-03	-3.754433e-03	1.308422e-01	9.986783e-03	2.974909e-05	1.305508e-02	9.986783e-03	-2.751493e+02	3.241081e+04	-3.214003e+04	-2.751493e+02	3.241081e+04	-3.214003e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849967e-15	-9.445382e-15	-9.947176e-15
4.446184e+00	9.999993e-01	9.484924e-04	2.093257e-04	7.299127e-04	-5.556096e-02	-1.779098e-03	-1.638941e-03	-3.713088e-03	1.114619e-01	9.974289e-03	-2.838356e-05	1.480008e-02	9.974289e-03	-2.478424e+02	3.241203e+04	-3.214123e+04	-2.478424e+02	3.241203e+04	-3.214123e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681142e-15	-2.833884e-21	-5.381901e-19
4.461840e+00	9.999992e-01	9.477642e-04	3.361630e-04	8.061210e-04	-3.716029e-02	-1.576624e-03	-1.672143e-03	-3.577923e-03	9.023464e-02	9.720230e-03	-8.446175e-05	1.621275e-02	9.720230e-03	-2.192579e+02	3.241318e+04	-3.214226e+04	-2.192579e+02	3.241318e+04	-3.214226e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849960e-15	9.445377e-15	9.946099e-15
4.477495e+00	9.999991e-01	9.466161e-04	4.712908e-04	8.785507e-04	-1.844613e-02	-1.358388e-03	-1.646484e-03	-3.354235e-03	6.762404e-02	9.236507e-03	-1.371044e-04	1.727144e-02	9.236507e-03	-1.900394e+02	3.241420e+04	-3.214306e+04	-1.900394e+02	3.241420e+04	-3.214306e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681152e-15	1.485779e-19	3.268036e-19
4.493151e+00	9.999989e-01	9.450850e-04	6.118293e-04	9.455359e-04	1.694612e-04	-1.134777e-03	-1.564386e-03	-3.049212e-03	4.411232e-02	8.540306e-03	-1.850368e-04	1.796205e-02	8.540306e-03	-1.608273e+02	3.241506e+04	-3.214360e+04	-1.608273e+02	3.241506e+04	-3.214360e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849950e-15	-9.445080e-15	-9.945446e-15
4.508806e+00	9.999988e-01	9.432172e-04	7.548483e-04	1.005582e-03	1.828760e-02	-9.138537e-04	-1.430545e-03	-2.671782e-03	2.019009e-02	7.653558e-03	-2.271185e-04	1.827813e-02	7.653558e-03	-1.322453e+02	3.241574e+04	-3.214387e+04	-1.322453e+02	3.241574e+04	-3.214387e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681165e-15	-2.733182e-19	-9.800992e-20
4.524462e+00	9.999986e-01	9.410664e-04	8.974270e-04	1.057399e-03	3.553099e-02	-7.011593e-04	-1.251671e-03	-2.232431e-03	-3.653673e-03	6.602294e-03	-2.623682e-04	1.822093e-02	6.602294e-03	-1.048867e+02	3.241625e+04	-3.214388e+04	-1.048867e+02	3.241625e+04	-3.214388e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849937e-15	9.444533e-15	9.945250e-15
4.540117e+00	9.999984e-01	9.386931e-04	1.036712e-03	1.099927e-03	5.155167e-02	-4.997823e-04	-1.036105e-03	-1.742994e-03	-2.694152e-02	5.415913e-03	-2.899864e-04	1.779914e-02	5.415913e-03	-7.930302e+01	3.241659e+04	-3.214366e+04	-7.930302e+01	3.241659e+04	-3.214366e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681181e-15	3.661622e-19	-1.293888e-19
4.555773e+00	9.999982e-01	9.361626e-04	1.169976e-03	1.132355e-03	6.603781e-02	-3.106450e-04	-7.933551e-04	-1.216425e-03	-4.921692e-02	4.126392e-03	-3.093743e-04	1.702861e-02	4.126392e-03	-5.599276e+01	3.241680e+04	-3.214327e+04	-5.599276e+01	3.241680e+04	-3.214327e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849923e-15	-9.443801e-15	-9.945508e-15
4.571429e+00	9.999981e-01	9.335434e-04	1.294664e-03	1.154137e-03	7.871955e-02	-1.329690e-04	-5.335727e-04	-6.665161e-04	-7.005304e-02	2.767443e-03	-3.201483e-04	1.593188e-02	2.767443e-03	-3.539210e+01	3.241692e+04	-3.214277e+04	-3.539210e+01	3.241692e+04	-3.214277e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681199e-15	-4.197724e-19	3.374543e-19
4.587084e+00	9.999979e-01	9.309055e-04	1.408448e-03	1.164999e-03	8.937369e-02	3.514362e-05	-2.670184e-04	-1.075995e-04	-8.906070e-02	1.373658e-03	-3.221506e-04	1.453758e-02	1.373658e-03	-1.786731e+01	3.241701e+04	-3.214221e+04	-1.786731e+01	3.241701e+04	-3.214221e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849910e-15	9.442961e-15	9.946183e-15
4.602740e+00	9.999978e-01	9.283185e-04	1.509265e-03	1.164937e-03	9.782717e-02	1.960794e-04	-3.546025e-06	4.457927e-04	-1.058955e-01	-2.035359e-05	-3.154532e-04	1.287972e-02	-2.035359e-05	-3.708747e+00	3.241709e+04	-3.214166e+04	-3.708747e+00	3.241709e+04	-3.214166e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681216e-15	4.309001e-19	-5.105027e-19
4.618395e+00	9.999976e-01	9.258499e-04	1.595353e-03	1.154211e-03	1.039594e-01	3.520965e-04	2.478566e-04	9.792875e-04	-1.202636e-01	-1.380805e-03	-3.003568e-04	1.099692e-02	-1.380805e-03	6.873189e+00	3.241722e+04	-3.214117e+04	6.873189e+00	3.241722e+04	-3.214117e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849899e-15	-9.442099e-15	-9.947204e-15
4.634051e+00	9.999975e-01	9.235630e-04	1.665284e-03	1.133336e-03	1.077031e-01	5.047817e-04	4.794417e-04	1.479048e-03	-1.319269e-01	-2.675527e-03	-2.773831e-04	8.931519e-03	-2.675527e-03	1.375031e+01	3.241741e+04	-3.214078e+04	1.375031e+01	3.241741e+04	-3.214078e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681229e-15	-4.004982e-19	6.362555e-19
4.649706e+00	9.999975e-01	9.215157e-04	1.717980e-03	1.103057e-03	1.090447e-01	6.546276e-04	6.849697e-04	1.932153e-03	-1.407062e-01	-3.874712e-03	-2.472611e-04	6.728678e-03	-3.874712e-03	1.687703e+01	3.241768e+04	-3.214053e+04	1.687703e+01	3.241768e+04	-3.214053e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849893e-15	9.441298e-15	9.948477e-15
4.665362e+00	9.999975e-01	9.197585e-04	1.752733e-03	1.064332e-03	1.080223e-01	8.007659e-04	8.598611e-04	2.326970e-03	-1.464839e-01	-4.951576e-03	-2.109062e-04	4.435384e-03	-4.951576e-03	1.628905e+01	3.241803e+04	-3.214042e+04	1.628905e+01	3.241803e+04	-3.214042e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681237e-15	3.334246e-19	-7.066705e-19
4.681018e+00	9.999975e-01	9.183336e-04	1.769208e-03	1.018299e-03	1.047241e-01	9.408724e-04	1.001228e-03	2.653502e-03	-1.492051e-01	-5.882934e-03	-1.693950e-04	2.099489e-03	-5.882934e-03	1.210024e+01	3.241845e+04	-3.214046e+04	1.210024e+01	3.241845e+04	-3.214046e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849893e-15	-9.440631e-15	-9.949890e-15
4.696673e+00	9.999976e-01	9.172733e-04	1.767445e-03	9.662473e-04	9.928430e-02	1.071248e-03	1.107798e-03	2.903694e-03	-1.488771e-01	-6.649675e-03	-1.239334e-04	-2.312703e-04	-6.649675e-03	4.498065e+00	3.241891e+04	-3.214063e+04	4.498065e+00	3.241891e+04	-3.214063e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681238e-15	-2.377904e-19	7.184026e-19
4.712329e+00	9.999976e-01	9.165998e-04	1.747847e-03	9.095798e-04	9.187957e-02	1.187059e-03	1.179735e-03	3.071684e-03	-1.455684e-01	-7.237127e-03	-7.582128e-05	-2.510229e-03	-7.237127e-03	-6.262468e+00	3.241937e+04	-3.214089e+04	-6.262468e+00	3.241937e+04	-3.214089e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849899e-15	9.440156e-15	9.951327e-15
4.727984e+00	9.999978e-01	9.163241e-04	1.711168e-03	8.497791e-04	8.272361e-02	1.282711e-03	1.218401e-03	3.153990e-03	-1.394057e-01	-7.635305e-03	-2.641429e-05	-4.692705e-03	-7.635305e-03	-1.986613e+01	3.241979e+04	-3.214121e+04	-1.986613e+01	3.241979e+04	-3.214121e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681234e-15	1.240338e-19	-6.728777e-19
4.743640e+00	9.999979e-01	9.164466e-04	1.658489e-03	7.883682e-04	7.206165e-02	1.352314e-03	1.226062e-03	3.149614e-03	-1.305705e-01	-7.839046e-03	2.291658e-05	-6.736861e-03	-7.839046e-03	-3.594589e+01	3.242013e+04	-3.214155e+04	-3.594589e+01	3.242013e+04	-3.214155e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849909e-15	-9.439908e-15	-9.952673e-15
4.759295e+00	9.999980e-01	9.169563e-04	1.591192e-03	7.268731e-04	6.016431e-02	1.390208e-03	1.205583e-03	3.060067e-03	-1.192941e-01	-7.848014e-03	7.082537e-05	-8.604479e-03	-7.848014e-03	-5.409214e+01	3.242035e+04	-3.214186e+04	-5.409214e+01	3.242035e+04	-3.214186e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681226e-15	-3.821278e-21	5.759889e-19
4.774951e+00	9.999982e-01	9.178323e-04	1.510922e-03	6.667855e-04	4.732100e-02	1.391481e-03	1.160132e-03	2.889299e-03	-1.058524e-01	-7.666599e-03	1.160304e-04	-1.026166e-02	-7.666599e-03	-7.386272e+01	3.242040e+04	-3.214210e+04	-7.386272e+01	3.242040e+04	-3.214210e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849922e-15	9.439900e-15	9.953825e-15
4.790607e+00	9.999984e-01	9.190438e-04	1.419552e-03	6.095279e-04	3.383320e-02	1.352454e-03	1.092930e-03	2.643548e-03	-9.055888e-02	-7.303699e-03	1.573509e-04	-1.167941e-02	-7.303699e-03	-9.479325e+01	3.242027e+04	-3.214224e+04	-9.479325e+01	3.242027e+04	-3.214224e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681215e-15	-1.111148e-19	-4.374530e-19
4.806262e+00	9.999986e-01	9.205517e-04	1.319139e-03	5.564205e-04	2.000758e-02	1.271083e-03	1.007044e-03	2.331113e-03	-7.375802e-02	-6.772396e-03	1.937396e-04	-1.283414e-02	-6.772396e-03	-1.164078e+02	3.241994e+04	-3.214225e+04	-1.164078e+02	3.241994e+04	-3.214225e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849935e-15	-9.440122e-15	-9.954700e-15
4.821918e+00	9.999987e-01	9.223095e-04	1.211880e-03	5.086517e-04	6.149279e-03	1.147245e-03	9.052610e-04	1.962053e-03	-5.581751e-02	-6.089543e-03	2.243106e-04	-1.370800e-02	-6.089543e-03	-1.382293e+02	3.241941e+04	-3.214213e+04	-1.382293e+02	3.241941e+04	-3.214213e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681203e-15	2.100924e-19	2.698905e-19
4.837573e+00	9.999989e-01	9.242651e-04	1.100067e-03	4.672523e-04	-7.444720e-03	9.828978e-04	7.900363e-04	1.547834e-03	-3.712048e-02	-5.275266e-03	2.483610e-04	-1.428914e-02	-5.275266e-03	-1.597900e+02	3.241868e+04	-3.214187e+04	-1.597900e+02	3.241868e+04	-3.214187e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849947e-15	9.440542e-15	9.955239e-15
